"Step","playful-dust-3 - returns/mean","playful-dust-3 - returns/mean__MIN","playful-dust-3 - returns/mean__MAX","playful-dust-3 - returns/std","playful-dust-3 - returns/std__MIN","playful-dust-3 - returns/std__MAX"
"204","2.8951306343078613","2.8951306343078613","2.8951306343078613","0.9521569013595581","0.9521569013595581","0.9521569013595581"
"205","2.8951306343078613","2.8951306343078613","2.8951306343078613","0.9521569013595581","0.9521569013595581","0.9521569013595581"
"206","2.8951306343078613","2.8951306343078613","2.8951306343078613","0.9521569013595581","0.9521569013595581","0.9521569013595581"
"207","2.8951306343078613","2.8951306343078613","2.8951306343078613","0.9521569013595581","0.9521569013595581","0.9521569013595581"
"208","2.8951306343078613","2.8951306343078613","2.8951306343078613","0.9521569013595581","0.9521569013595581","0.9521569013595581"
"209","2.7890961170196533","2.7890961170196533","2.7890961170196533","0.8717447519302368","0.8717447519302368","0.8717447519302368"
"210","2.7890961170196533","2.7890961170196533","2.7890961170196533","0.8717447519302368","0.8717447519302368","0.8717447519302368"
"211","2.7890961170196533","2.7890961170196533","2.7890961170196533","0.8717447519302368","0.8717447519302368","0.8717447519302368"
"212","2.7890961170196533","2.7890961170196533","2.7890961170196533","0.8717447519302368","0.8717447519302368","0.8717447519302368"
"213","2.7890961170196533","2.7890961170196533","2.7890961170196533","0.8717447519302368","0.8717447519302368","0.8717447519302368"
"214","2.7890961170196533","2.7890961170196533","2.7890961170196533","0.8717447519302368","0.8717447519302368","0.8717447519302368"
"215","2.7890961170196533","2.7890961170196533","2.7890961170196533","0.8717447519302368","0.8717447519302368","0.8717447519302368"
"216","2.7890961170196533","2.7890961170196533","2.7890961170196533","0.8717447519302368","0.8717447519302368","0.8717447519302368"
"217","2.8022689819335938","2.8022689819335938","2.8022689819335938","0.8596599698066711","0.8596599698066711","0.8596599698066711"
"218","2.8022689819335938","2.8022689819335938","2.8022689819335938","0.8596599698066711","0.8596599698066711","0.8596599698066711"
"219","2.8022689819335938","2.8022689819335938","2.8022689819335938","0.8596599698066711","0.8596599698066711","0.8596599698066711"
"220","2.8022689819335938","2.8022689819335938","2.8022689819335938","0.8596599698066711","0.8596599698066711","0.8596599698066711"
"221","2.8022689819335938","2.8022689819335938","2.8022689819335938","0.8596599698066711","0.8596599698066711","0.8596599698066711"
"222","2.8022689819335938","2.8022689819335938","2.8022689819335938","0.8596599698066711","0.8596599698066711","0.8596599698066711"
"223","2.8022689819335938","2.8022689819335938","2.8022689819335938","0.8596599698066711","0.8596599698066711","0.8596599698066711"
"224","2.8022689819335938","2.8022689819335938","2.8022689819335938","0.8596599698066711","0.8596599698066711","0.8596599698066711"
"225","2.596114158630371","2.596114158630371","2.596114158630371","0.8002108335494995","0.8002108335494995","0.8002108335494995"
"226","2.596114158630371","2.596114158630371","2.596114158630371","0.8002108335494995","0.8002108335494995","0.8002108335494995"
"227","2.596114158630371","2.596114158630371","2.596114158630371","0.8002108335494995","0.8002108335494995","0.8002108335494995"
"228","2.596114158630371","2.596114158630371","2.596114158630371","0.8002108335494995","0.8002108335494995","0.8002108335494995"
"229","2.596114158630371","2.596114158630371","2.596114158630371","0.8002108335494995","0.8002108335494995","0.8002108335494995"
"230","2.596114158630371","2.596114158630371","2.596114158630371","0.8002108335494995","0.8002108335494995","0.8002108335494995"
"231","2.596114158630371","2.596114158630371","2.596114158630371","0.8002108335494995","0.8002108335494995","0.8002108335494995"
"232","2.596114158630371","2.596114158630371","2.596114158630371","0.8002108335494995","0.8002108335494995","0.8002108335494995"
"233","2.5890133380889893","2.5890133380889893","2.5890133380889893","0.7962055802345276","0.7962055802345276","0.7962055802345276"
"234","2.5890133380889893","2.5890133380889893","2.5890133380889893","0.7962055802345276","0.7962055802345276","0.7962055802345276"
"235","2.5890133380889893","2.5890133380889893","2.5890133380889893","0.7962055802345276","0.7962055802345276","0.7962055802345276"
"236","2.5890133380889893","2.5890133380889893","2.5890133380889893","0.7962055802345276","0.7962055802345276","0.7962055802345276"
"237","2.5890133380889893","2.5890133380889893","2.5890133380889893","0.7962055802345276","0.7962055802345276","0.7962055802345276"
"238","2.5890133380889893","2.5890133380889893","2.5890133380889893","0.7962055802345276","0.7962055802345276","0.7962055802345276"
"239","2.5890133380889893","2.5890133380889893","2.5890133380889893","0.7962055802345276","0.7962055802345276","0.7962055802345276"
"240","2.5890133380889893","2.5890133380889893","2.5890133380889893","0.7962055802345276","0.7962055802345276","0.7962055802345276"
"241","2.347395896911621","2.347395896911621","2.347395896911621","0.7699226140975952","0.7699226140975952","0.7699226140975952"
"242","2.347395896911621","2.347395896911621","2.347395896911621","0.7699226140975952","0.7699226140975952","0.7699226140975952"
"243","2.347395896911621","2.347395896911621","2.347395896911621","0.7699226140975952","0.7699226140975952","0.7699226140975952"
"244","2.347395896911621","2.347395896911621","2.347395896911621","0.7699226140975952","0.7699226140975952","0.7699226140975952"
"245","2.347395896911621","2.347395896911621","2.347395896911621","0.7699226140975952","0.7699226140975952","0.7699226140975952"
"246","2.347395896911621","2.347395896911621","2.347395896911621","0.7699226140975952","0.7699226140975952","0.7699226140975952"
"247","2.347395896911621","2.347395896911621","2.347395896911621","0.7699226140975952","0.7699226140975952","0.7699226140975952"
"248","2.347395896911621","2.347395896911621","2.347395896911621","0.7699226140975952","0.7699226140975952","0.7699226140975952"
"249","2.370337724685669","2.370337724685669","2.370337724685669","0.7992037534713745","0.7992037534713745","0.7992037534713745"
"250","2.370337724685669","2.370337724685669","2.370337724685669","0.7992037534713745","0.7992037534713745","0.7992037534713745"
"251","2.370337724685669","2.370337724685669","2.370337724685669","0.7992037534713745","0.7992037534713745","0.7992037534713745"
"252","2.370337724685669","2.370337724685669","2.370337724685669","0.7992037534713745","0.7992037534713745","0.7992037534713745"
"253","2.370337724685669","2.370337724685669","2.370337724685669","0.7992037534713745","0.7992037534713745","0.7992037534713745"
"254","2.370337724685669","2.370337724685669","2.370337724685669","0.7992037534713745","0.7992037534713745","0.7992037534713745"
"255","2.370337724685669","2.370337724685669","2.370337724685669","0.7992037534713745","0.7992037534713745","0.7992037534713745"
"256","2.370337724685669","2.370337724685669","2.370337724685669","0.7992037534713745","0.7992037534713745","0.7992037534713745"
"257","2.1828665733337402","2.1828665733337402","2.1828665733337402","0.7465981245040894","0.7465981245040894","0.7465981245040894"
"258","2.1828665733337402","2.1828665733337402","2.1828665733337402","0.7465981245040894","0.7465981245040894","0.7465981245040894"
"259","2.1828665733337402","2.1828665733337402","2.1828665733337402","0.7465981245040894","0.7465981245040894","0.7465981245040894"
"260","2.1828665733337402","2.1828665733337402","2.1828665733337402","0.7465981245040894","0.7465981245040894","0.7465981245040894"
"261","2.1828665733337402","2.1828665733337402","2.1828665733337402","0.7465981245040894","0.7465981245040894","0.7465981245040894"
"262","2.1828665733337402","2.1828665733337402","2.1828665733337402","0.7465981245040894","0.7465981245040894","0.7465981245040894"
"263","2.1828665733337402","2.1828665733337402","2.1828665733337402","0.7465981245040894","0.7465981245040894","0.7465981245040894"
"264","2.1828665733337402","2.1828665733337402","2.1828665733337402","0.7465981245040894","0.7465981245040894","0.7465981245040894"
"265","2.207071304321289","2.207071304321289","2.207071304321289","0.7511086463928223","0.7511086463928223","0.7511086463928223"
"266","2.207071304321289","2.207071304321289","2.207071304321289","0.7511086463928223","0.7511086463928223","0.7511086463928223"
"267","2.207071304321289","2.207071304321289","2.207071304321289","0.7511086463928223","0.7511086463928223","0.7511086463928223"
"268","2.207071304321289","2.207071304321289","2.207071304321289","0.7511086463928223","0.7511086463928223","0.7511086463928223"
"269","2.207071304321289","2.207071304321289","2.207071304321289","0.7511086463928223","0.7511086463928223","0.7511086463928223"
"270","2.207071304321289","2.207071304321289","2.207071304321289","0.7511086463928223","0.7511086463928223","0.7511086463928223"
"271","2.207071304321289","2.207071304321289","2.207071304321289","0.7511086463928223","0.7511086463928223","0.7511086463928223"
"272","2.207071304321289","2.207071304321289","2.207071304321289","0.7511086463928223","0.7511086463928223","0.7511086463928223"
"273","2.108292818069458","2.108292818069458","2.108292818069458","0.6573496460914612","0.6573496460914612","0.6573496460914612"
"274","2.108292818069458","2.108292818069458","2.108292818069458","0.6573496460914612","0.6573496460914612","0.6573496460914612"
"275","2.108292818069458","2.108292818069458","2.108292818069458","0.6573496460914612","0.6573496460914612","0.6573496460914612"
"276","2.108292818069458","2.108292818069458","2.108292818069458","0.6573496460914612","0.6573496460914612","0.6573496460914612"
"277","2.108292818069458","2.108292818069458","2.108292818069458","0.6573496460914612","0.6573496460914612","0.6573496460914612"
"278","2.108292818069458","2.108292818069458","2.108292818069458","0.6573496460914612","0.6573496460914612","0.6573496460914612"
"279","2.108292818069458","2.108292818069458","2.108292818069458","0.6573496460914612","0.6573496460914612","0.6573496460914612"
"280","2.108292818069458","2.108292818069458","2.108292818069458","0.6573496460914612","0.6573496460914612","0.6573496460914612"
"281","1.8347340822219849","1.8347340822219849","1.8347340822219849","0.8295331001281738","0.8295331001281738","0.8295331001281738"
"282","1.8347340822219849","1.8347340822219849","1.8347340822219849","0.8295331001281738","0.8295331001281738","0.8295331001281738"
"283","1.8347340822219849","1.8347340822219849","1.8347340822219849","0.8295331001281738","0.8295331001281738","0.8295331001281738"
"284","1.8347340822219849","1.8347340822219849","1.8347340822219849","0.8295331001281738","0.8295331001281738","0.8295331001281738"
"285","1.8347340822219849","1.8347340822219849","1.8347340822219849","0.8295331001281738","0.8295331001281738","0.8295331001281738"
"286","1.8347340822219849","1.8347340822219849","1.8347340822219849","0.8295331001281738","0.8295331001281738","0.8295331001281738"
"287","1.8347340822219849","1.8347340822219849","1.8347340822219849","0.8295331001281738","0.8295331001281738","0.8295331001281738"
"288","1.8347340822219849","1.8347340822219849","1.8347340822219849","0.8295331001281738","0.8295331001281738","0.8295331001281738"
"289","1.7974002361297607","1.7974002361297607","1.7974002361297607","0.6360383033752441","0.6360383033752441","0.6360383033752441"
"290","1.7974002361297607","1.7974002361297607","1.7974002361297607","0.6360383033752441","0.6360383033752441","0.6360383033752441"
"291","1.7974002361297607","1.7974002361297607","1.7974002361297607","0.6360383033752441","0.6360383033752441","0.6360383033752441"
"292","1.7974002361297607","1.7974002361297607","1.7974002361297607","0.6360383033752441","0.6360383033752441","0.6360383033752441"
"293","1.7974002361297607","1.7974002361297607","1.7974002361297607","0.6360383033752441","0.6360383033752441","0.6360383033752441"
"294","1.7974002361297607","1.7974002361297607","1.7974002361297607","0.6360383033752441","0.6360383033752441","0.6360383033752441"
"295","1.7974002361297607","1.7974002361297607","1.7974002361297607","0.6360383033752441","0.6360383033752441","0.6360383033752441"
"296","1.7974002361297607","1.7974002361297607","1.7974002361297607","0.6360383033752441","0.6360383033752441","0.6360383033752441"
"297","1.7804147005081177","1.7804147005081177","1.7804147005081177","0.6271652579307556","0.6271652579307556","0.6271652579307556"
"298","1.7804147005081177","1.7804147005081177","1.7804147005081177","0.6271652579307556","0.6271652579307556","0.6271652579307556"
"299","1.7804147005081177","1.7804147005081177","1.7804147005081177","0.6271652579307556","0.6271652579307556","0.6271652579307556"
"300","1.7804147005081177","1.7804147005081177","1.7804147005081177","0.6271652579307556","0.6271652579307556","0.6271652579307556"
"301","1.7804147005081177","1.7804147005081177","1.7804147005081177","0.6271652579307556","0.6271652579307556","0.6271652579307556"
"302","1.7804147005081177","1.7804147005081177","1.7804147005081177","0.6271652579307556","0.6271652579307556","0.6271652579307556"
"303","1.7804147005081177","1.7804147005081177","1.7804147005081177","0.6271652579307556","0.6271652579307556","0.6271652579307556"
"304","1.7804147005081177","1.7804147005081177","1.7804147005081177","0.6271652579307556","0.6271652579307556","0.6271652579307556"
"305","1.799147367477417","1.799147367477417","1.799147367477417","0.5715867280960083","0.5715867280960083","0.5715867280960083"
"306","1.799147367477417","1.799147367477417","1.799147367477417","0.5715867280960083","0.5715867280960083","0.5715867280960083"
"307","1.799147367477417","1.799147367477417","1.799147367477417","0.5715867280960083","0.5715867280960083","0.5715867280960083"
"308","1.799147367477417","1.799147367477417","1.799147367477417","0.5715867280960083","0.5715867280960083","0.5715867280960083"
"309","1.799147367477417","1.799147367477417","1.799147367477417","0.5715867280960083","0.5715867280960083","0.5715867280960083"
"310","1.799147367477417","1.799147367477417","1.799147367477417","0.5715867280960083","0.5715867280960083","0.5715867280960083"
"311","1.799147367477417","1.799147367477417","1.799147367477417","0.5715867280960083","0.5715867280960083","0.5715867280960083"
"312","1.799147367477417","1.799147367477417","1.799147367477417","0.5715867280960083","0.5715867280960083","0.5715867280960083"
"313","1.7965521812438965","1.7965521812438965","1.7965521812438965","0.517749011516571","0.517749011516571","0.517749011516571"
"314","1.7965521812438965","1.7965521812438965","1.7965521812438965","0.517749011516571","0.517749011516571","0.517749011516571"
"315","1.7965521812438965","1.7965521812438965","1.7965521812438965","0.517749011516571","0.517749011516571","0.517749011516571"
"316","1.7965521812438965","1.7965521812438965","1.7965521812438965","0.517749011516571","0.517749011516571","0.517749011516571"
"317","1.7965521812438965","1.7965521812438965","1.7965521812438965","0.517749011516571","0.517749011516571","0.517749011516571"
"318","1.7965521812438965","1.7965521812438965","1.7965521812438965","0.517749011516571","0.517749011516571","0.517749011516571"
"319","1.7965521812438965","1.7965521812438965","1.7965521812438965","0.517749011516571","0.517749011516571","0.517749011516571"
"320","1.7965521812438965","1.7965521812438965","1.7965521812438965","0.517749011516571","0.517749011516571","0.517749011516571"
"321","1.5517655611038208","1.5517655611038208","1.5517655611038208","0.527992308139801","0.527992308139801","0.527992308139801"
"322","1.5517655611038208","1.5517655611038208","1.5517655611038208","0.527992308139801","0.527992308139801","0.527992308139801"
"323","1.5517655611038208","1.5517655611038208","1.5517655611038208","0.527992308139801","0.527992308139801","0.527992308139801"
"324","1.5517655611038208","1.5517655611038208","1.5517655611038208","0.527992308139801","0.527992308139801","0.527992308139801"
"325","1.5517655611038208","1.5517655611038208","1.5517655611038208","0.527992308139801","0.527992308139801","0.527992308139801"
"326","1.5517655611038208","1.5517655611038208","1.5517655611038208","0.527992308139801","0.527992308139801","0.527992308139801"
"327","1.5517655611038208","1.5517655611038208","1.5517655611038208","0.527992308139801","0.527992308139801","0.527992308139801"
"328","1.5517655611038208","1.5517655611038208","1.5517655611038208","0.527992308139801","0.527992308139801","0.527992308139801"
"329","1.668935775756836","1.668935775756836","1.668935775756836","0.5493448376655579","0.5493448376655579","0.5493448376655579"
"330","1.668935775756836","1.668935775756836","1.668935775756836","0.5493448376655579","0.5493448376655579","0.5493448376655579"
"331","1.668935775756836","1.668935775756836","1.668935775756836","0.5493448376655579","0.5493448376655579","0.5493448376655579"
"332","1.668935775756836","1.668935775756836","1.668935775756836","0.5493448376655579","0.5493448376655579","0.5493448376655579"
"333","1.668935775756836","1.668935775756836","1.668935775756836","0.5493448376655579","0.5493448376655579","0.5493448376655579"
"334","1.668935775756836","1.668935775756836","1.668935775756836","0.5493448376655579","0.5493448376655579","0.5493448376655579"
"335","1.668935775756836","1.668935775756836","1.668935775756836","0.5493448376655579","0.5493448376655579","0.5493448376655579"
"336","1.668935775756836","1.668935775756836","1.668935775756836","0.5493448376655579","0.5493448376655579","0.5493448376655579"
"337","1.507888913154602","1.507888913154602","1.507888913154602","0.4443342387676239","0.4443342387676239","0.4443342387676239"
"338","1.507888913154602","1.507888913154602","1.507888913154602","0.4443342387676239","0.4443342387676239","0.4443342387676239"
"339","1.507888913154602","1.507888913154602","1.507888913154602","0.4443342387676239","0.4443342387676239","0.4443342387676239"
"340","1.507888913154602","1.507888913154602","1.507888913154602","0.4443342387676239","0.4443342387676239","0.4443342387676239"
"341","1.507888913154602","1.507888913154602","1.507888913154602","0.4443342387676239","0.4443342387676239","0.4443342387676239"
"342","1.507888913154602","1.507888913154602","1.507888913154602","0.4443342387676239","0.4443342387676239","0.4443342387676239"
"343","1.507888913154602","1.507888913154602","1.507888913154602","0.4443342387676239","0.4443342387676239","0.4443342387676239"
"344","1.507888913154602","1.507888913154602","1.507888913154602","0.4443342387676239","0.4443342387676239","0.4443342387676239"
"345","1.6100552082061768","1.6100552082061768","1.6100552082061768","0.46530741453170776","0.46530741453170776","0.46530741453170776"
"346","1.6100552082061768","1.6100552082061768","1.6100552082061768","0.46530741453170776","0.46530741453170776","0.46530741453170776"
"347","1.6100552082061768","1.6100552082061768","1.6100552082061768","0.46530741453170776","0.46530741453170776","0.46530741453170776"
"348","1.6100552082061768","1.6100552082061768","1.6100552082061768","0.46530741453170776","0.46530741453170776","0.46530741453170776"
"349","1.6100552082061768","1.6100552082061768","1.6100552082061768","0.46530741453170776","0.46530741453170776","0.46530741453170776"
"350","1.6100552082061768","1.6100552082061768","1.6100552082061768","0.46530741453170776","0.46530741453170776","0.46530741453170776"
"351","1.6100552082061768","1.6100552082061768","1.6100552082061768","0.46530741453170776","0.46530741453170776","0.46530741453170776"
"352","1.6100552082061768","1.6100552082061768","1.6100552082061768","0.46530741453170776","0.46530741453170776","0.46530741453170776"
"353","1.2755546569824219","1.2755546569824219","1.2755546569824219","0.5727251172065735","0.5727251172065735","0.5727251172065735"
"354","1.2755546569824219","1.2755546569824219","1.2755546569824219","0.5727251172065735","0.5727251172065735","0.5727251172065735"
"355","1.2755546569824219","1.2755546569824219","1.2755546569824219","0.5727251172065735","0.5727251172065735","0.5727251172065735"
"356","1.2755546569824219","1.2755546569824219","1.2755546569824219","0.5727251172065735","0.5727251172065735","0.5727251172065735"
"357","1.2755546569824219","1.2755546569824219","1.2755546569824219","0.5727251172065735","0.5727251172065735","0.5727251172065735"
"358","1.2755546569824219","1.2755546569824219","1.2755546569824219","0.5727251172065735","0.5727251172065735","0.5727251172065735"
"359","1.2755546569824219","1.2755546569824219","1.2755546569824219","0.5727251172065735","0.5727251172065735","0.5727251172065735"
"360","1.2755546569824219","1.2755546569824219","1.2755546569824219","0.5727251172065735","0.5727251172065735","0.5727251172065735"
"361","1.2783203125","1.2783203125","1.2783203125","0.6041920781135559","0.6041920781135559","0.6041920781135559"
"362","1.2783203125","1.2783203125","1.2783203125","0.6041920781135559","0.6041920781135559","0.6041920781135559"
"363","1.2783203125","1.2783203125","1.2783203125","0.6041920781135559","0.6041920781135559","0.6041920781135559"
"364","1.2783203125","1.2783203125","1.2783203125","0.6041920781135559","0.6041920781135559","0.6041920781135559"
"365","1.2783203125","1.2783203125","1.2783203125","0.6041920781135559","0.6041920781135559","0.6041920781135559"
"366","1.2783203125","1.2783203125","1.2783203125","0.6041920781135559","0.6041920781135559","0.6041920781135559"
"367","1.2783203125","1.2783203125","1.2783203125","0.6041920781135559","0.6041920781135559","0.6041920781135559"
"368","1.2783203125","1.2783203125","1.2783203125","0.6041920781135559","0.6041920781135559","0.6041920781135559"
"369","1.1072593927383423","1.1072593927383423","1.1072593927383423","0.4567612409591675","0.4567612409591675","0.4567612409591675"
"370","1.1072593927383423","1.1072593927383423","1.1072593927383423","0.4567612409591675","0.4567612409591675","0.4567612409591675"
"371","1.1072593927383423","1.1072593927383423","1.1072593927383423","0.4567612409591675","0.4567612409591675","0.4567612409591675"
"372","1.1072593927383423","1.1072593927383423","1.1072593927383423","0.4567612409591675","0.4567612409591675","0.4567612409591675"
"373","1.1072593927383423","1.1072593927383423","1.1072593927383423","0.4567612409591675","0.4567612409591675","0.4567612409591675"
"374","1.1072593927383423","1.1072593927383423","1.1072593927383423","0.4567612409591675","0.4567612409591675","0.4567612409591675"
"375","1.1072593927383423","1.1072593927383423","1.1072593927383423","0.4567612409591675","0.4567612409591675","0.4567612409591675"
"376","1.1072593927383423","1.1072593927383423","1.1072593927383423","0.4567612409591675","0.4567612409591675","0.4567612409591675"
"377","1.2263069152832031","1.2263069152832031","1.2263069152832031","0.4928634762763977","0.4928634762763977","0.4928634762763977"
"378","1.2263069152832031","1.2263069152832031","1.2263069152832031","0.4928634762763977","0.4928634762763977","0.4928634762763977"
"379","1.2263069152832031","1.2263069152832031","1.2263069152832031","0.4928634762763977","0.4928634762763977","0.4928634762763977"
"380","1.2263069152832031","1.2263069152832031","1.2263069152832031","0.4928634762763977","0.4928634762763977","0.4928634762763977"
"381","1.2263069152832031","1.2263069152832031","1.2263069152832031","0.4928634762763977","0.4928634762763977","0.4928634762763977"
"382","1.2263069152832031","1.2263069152832031","1.2263069152832031","0.4928634762763977","0.4928634762763977","0.4928634762763977"
"383","1.2263069152832031","1.2263069152832031","1.2263069152832031","0.4928634762763977","0.4928634762763977","0.4928634762763977"
"384","1.2263069152832031","1.2263069152832031","1.2263069152832031","0.4928634762763977","0.4928634762763977","0.4928634762763977"
"385","1.1179900169372559","1.1179900169372559","1.1179900169372559","0.3989158570766449","0.3989158570766449","0.3989158570766449"
"386","1.1179900169372559","1.1179900169372559","1.1179900169372559","0.3989158570766449","0.3989158570766449","0.3989158570766449"
"387","1.1179900169372559","1.1179900169372559","1.1179900169372559","0.3989158570766449","0.3989158570766449","0.3989158570766449"
"388","1.1179900169372559","1.1179900169372559","1.1179900169372559","0.3989158570766449","0.3989158570766449","0.3989158570766449"
"389","1.1179900169372559","1.1179900169372559","1.1179900169372559","0.3989158570766449","0.3989158570766449","0.3989158570766449"
"390","1.1179900169372559","1.1179900169372559","1.1179900169372559","0.3989158570766449","0.3989158570766449","0.3989158570766449"
"391","1.1179900169372559","1.1179900169372559","1.1179900169372559","0.3989158570766449","0.3989158570766449","0.3989158570766449"
"392","1.1179900169372559","1.1179900169372559","1.1179900169372559","0.3989158570766449","0.3989158570766449","0.3989158570766449"
"393","0.9904956221580505","0.9904956221580505","0.9904956221580505","0.470401406288147","0.470401406288147","0.470401406288147"
"394","0.9904956221580505","0.9904956221580505","0.9904956221580505","0.470401406288147","0.470401406288147","0.470401406288147"
"395","0.9904956221580505","0.9904956221580505","0.9904956221580505","0.470401406288147","0.470401406288147","0.470401406288147"
"396","0.9904956221580505","0.9904956221580505","0.9904956221580505","0.470401406288147","0.470401406288147","0.470401406288147"
"397","0.9904956221580505","0.9904956221580505","0.9904956221580505","0.470401406288147","0.470401406288147","0.470401406288147"
"398","0.9904956221580505","0.9904956221580505","0.9904956221580505","0.470401406288147","0.470401406288147","0.470401406288147"
"399","0.9904956221580505","0.9904956221580505","0.9904956221580505","0.470401406288147","0.470401406288147","0.470401406288147"
"400","0.9904956221580505","0.9904956221580505","0.9904956221580505","0.470401406288147","0.470401406288147","0.470401406288147"
"401","0.7325425744056702","0.7325425744056702","0.7325425744056702","0.48426347970962524","0.48426347970962524","0.48426347970962524"
"402","0.7325425744056702","0.7325425744056702","0.7325425744056702","0.48426347970962524","0.48426347970962524","0.48426347970962524"
"403","0.7325425744056702","0.7325425744056702","0.7325425744056702","0.48426347970962524","0.48426347970962524","0.48426347970962524"
"404","0.7325425744056702","0.7325425744056702","0.7325425744056702","0.48426347970962524","0.48426347970962524","0.48426347970962524"
"405","0.7325425744056702","0.7325425744056702","0.7325425744056702","0.48426347970962524","0.48426347970962524","0.48426347970962524"
